	channel	date	message
8803	yazd	2019-11-12 14:21:19	واااای وقتی از در اومد تو نگام کرد یعنی اونم منو دوست داره  رابطه ها ترم یک        واااای وقتی از در اومد تو نگام کرد یعنی اونم منو دوست داره  رابطه ها ترم یک       
8804	yazd	2019-11-12 20:12:24	شما یادتون نمیاد یه زمانی ما ترمای اول بودیم نزدیک بود با آب طالبی بچه های مردم رو بکشن هرچند الانم فرقی نکرده    به مرور میکشن   نه به سلف  سال آخری    
8805	yazd	2019-11-12 20:13:44	بعضی اقایون با خودشون فکر میکنن چه دختر خوبی باهامههوای منو دارهبهم احترام میزارهبرام وقت میزاره و مطمنم عاشقمهپس من چه تحفه ای بودم خودم خبر نداشتم حیف نیست دخترهای دیگه از نعمت داشتن من بی بهره باشن و به این ترتیب همه چی رو به گند میکشن  بی جنبه نباشیم  خود شیفته نباشیم  فیزیکی خسته    
8806	yazd	2019-11-12 20:16:27	فروش لپ تاپ استوک و نو با اقساط  ماهه برای مشاهده انواع مدل ها و اطلاع از قیمت ها به کانال    مراجعه فرمایید  آدرس  مرکز محاسبات علوم پایه جنب حیاط علوم پایه مرکز  دانشکده هنر و معماری داخل حیاط لاری ها تلفن     
8807	yazd	2019-11-12 20:50:02	برای اولین بار در دانشگاه یزد  کرسی آزاد اندیشی  باحضور تمام تشکل های دانشجویی  با موضوع  دشمنی با نظام اسلامی ساختگی یا واقعی  مکان سالن فرهنگ طبقه فوقانی امفی تاتر  زمان  چهارشنبه  ساعت  حرکت اتوبوس ها یک ربع قبل از مراسم
8808	yazd	2019-11-12 20:54:01	وقتی تو دانشگاه ماشینا با سرعت از کنارمجلومپشتم و گاهی وقتا از روم رد میشن به این فکر میکنم که احتمال زیاد حق تقدم با اوناست و من اشتباهیم و اونجا پیست رالی و من نباید سر راهشون باشم      
8809	yazd	2019-11-13 00:52:13	من در طول ترم  شب امتحان       
8810	yazd	2019-11-13 09:21:58	ارگاه مهارتی ویژه خواهران   نویسندگی نشریات تارخ شروع   چهارشنبه  آبان ماه   فتوشاپ تارخ شروع   شنبه  آبان ماه  جهت سب اطلاعات بشتر با شماره زر تماس بگرد  
8811	yazd	2019-11-13 09:23:41	حداقل خوبه روحانی یه سر اومد یزد یکم در مورد موضوعی به غیر از غذا و رفیقاتون و مشکلات خوابگاه یاس و حج میتی و اینا هم صحبت کردید  نمیگم اینا مشکل نیست اما ای کاش در مورد مسال و مشکلات اجتماع یکم بیشتر صحبت میکردید که از ترم آخری ها این مورد بیشتر انتظار میره   دغدغه  حسابداربیتجربه  هشتگ  دغدغه آیندهسازغذاشه  لامپ اتاقش سوخت    
8812	yazd	2019-11-13 10:28:01	دانشجو هستی درستپول نداری درستدلت نارنج می خواد درست اما اون درخت بیچاره چه گناهی کرده که تو با شلنگ و چوب افتادی به جونش و میگی اون ی دونه نارنج که سر درخت هست چشمت رو گرفته که حتی اون کارگر نتونسته بکنه  وقتی هم بهتون می گیم اون درخت جون داره  گناه داره نکن این کارو  میگی مگه ملک عمته  خوابگاه خواهران  به حقوق هم احترام بزاریم    
8813	yazd	2019-11-13 14:17:44	چرا تو یه محیط آموزشی باید بچه رو به کار بگیرید این پسر الان باید تو مدرسه درس بخونه نه اینجا کار کنه     
8814	yazd	2019-11-13 14:18:19	سلام   دانشجویان عزیز  پرسشنامه ای با چند سوال فرهنگی واجتماعی تهیه شده است که وقت شما را بیش از  دقیقه نمی گیرد خواهشمنداست با مراجعه به لینک زیر و یا ربات تلگرامی نسبت به تکمیل آن اقدام نمایید پیشاپیش از همکاری شما سپاسگزارم     تکمیل پرسشنامه از طریق ربات    
8815	yazd	2019-11-13 15:13:08	 فیش مهربانی  سلف پردیس  پردیس مهریز  انسانیت  حقوق     
8816	yazd	2019-11-13 15:16:01	انجمن علمی علوم کامپیوتر برگزار میکند   دوره آموزشی مقدماتی پایتون در  جلسه  زمان   یکشنبهها و سهشنبهها ساعت  شروع از یکشنبه  آبان  مکان پردیس علوم دانشکده علوم ریاضی آزمایشگاه شبکه  هزینه آزاد   هزار تومان هزینه ویژه دانشجویان    هزار تومان به همراه تخفیف ویژه اعضای کانال     برای ثبت نام و اطلاعات بیشتر با آیدی   و یا شماره  ارتباط برقرار کنید   انجمن علمی علوم کامپیوتر
8817	yazd	2019-11-13 15:59:09	 با توجه به این که از طرف مقابل کسی حاضر به دفاع از ساختگی بودن دشمنی با نظام اسلامی نشد این برنامه لغو گردید 
8818	yazd	2019-11-13 17:33:51	تقلب کردن گناه داره ولی تقلب رسوندن دری است به سوی بهشت   رکی  زبان    
8819	yazd	2019-11-13 20:28:57	هرجور حساب میکنم میبینم هرکی اینا رو اینجوری نازک خرد کرده چشاش میکروسکوپی بوده چه خبرتونهههه   خصاصت یعنی این  شورای صنفی کجایی    
8820	yazd	2019-11-13 21:00:04	اولین ربات فال و استخاره تخصصی در تلگرام بصورت کاملا رایگان و فوری انواع فال حافظ تاروت ابجد اعداد انبیا و روزانه گرفتن استخاره های قرآن و تسبیح لطفا برای سرگرمی وارد شوید  برای گرفتن فال یا استخاره به ربات زیر رفته و برای نمایش منوی امکانات روی  کلیک نمایید    
8821	yazd	2019-11-13 21:40:04	شب امتحان میانترم  کاش زودتر میخوندم کاش میرفتم سر کلاس کاش حل تمرینها رو میرفتم  بعد امتحان  پایانترم جبران میکنم بعدا میخونم وقت هست برم کلاس ک چی بشه حل تمرین مگه چند نمره داره  امتحان پایانترم  کاش      و این داستان ادامه دارد           
8822	yazd	2019-11-13 23:55:05	انجمن علمی مدرت صنعت دانشگاه زد با همکاری  گروه مشاورن ذر و مجموعه  سلف ایونت برگزار مند   شروع رسم ثبت نام  دومین مسابقه بزرگ  مروفن دانشجو  انتخاب سخنور برتر دانشگاه ها استان زد  به همراه بخش وژه دانش آموز  جازه نفر اول دانشجویی  سفر ش  همراه  جایزه نفر اول بخش دانش آموزی   کارت هدیه نقدی  به همراه کارگاه آموزش سخنور   اطلاعات بیشتر و ثبت نام                 
8823	yazd	2019-11-14 08:59:49	دو چیز زندگی شمارا تغییر میدهد یکی انسانهای جدیدی که ملاقات میکنید و دیگری کتابهای جدیدی که با آن آشنا میشوید     پویش حال خوش خواندن    بچه ها میتونن هرکتابی که خوندن و ازش لذت بردن رو در حد ده دقیقه برای بقیه هم به صورت زنده توضیح بدن     شنبه تا چهارشنبهاقیانوس دانشگاه یزد  ساعت   تا       
8824	yazd	2019-11-14 10:20:08	یه هم اتاقیم داشتیم صبح برای کلاس  که بیدار میشد آهنگ دوست دارم زندگی رای سیروانو پلی میکرد  هیچی دیگه بنده خدا زندگیش به هفته دوم نکشید خودمون خلاصش کردیم    سندباد بحری    
8825	yazd	2019-11-14 10:21:21	 مسابقه انجمن علمی علم اطلاعات برگزار می کند  مسابقه عکاسی به مناسبت هفته کتاب     عکس های خودرا همراه با مشخصات براساس موضوعات داخل پوستر برای ما ارسال کنید تا دررقابت استوری و جمع آوری رای شرکت داده شوید    آخرین مهلت ارسال آثار آبان
8826	yazd	2019-11-14 10:27:38	یعنی وضعیتم یه جوریه میانترمو با میانترم روشن میکنم   خوزه آرکادیابوندیا    
8827	yazd	2019-11-14 10:54:29	به اذن صاحب دلها    وقتی دربارهی ارسال  رزومه برای شرکتها با خیلی از  دانشجویان و تازه  فارغ التحصیلان صحبت میکنیم با این صحبت اونها مواجه میشیم که ما که تا حالا جایی کار نکردیم و رزومهای نداریم درحالیکه رزومه شامل خیلی از موارد میشه و سابقه کاری فقط یه بخش کوچکی از اون رو تشکیل میده    مطمن باشید حتی اگه خیلی تازهکارید میتونید حداقل یه رزومهی یک صفحهای برای خودتون داشته باشید    با لینک زیر یه رزومهی حرفهای برای خودتون بسازید        
8828	yazd	2019-11-14 11:23:01	انجمن علمی روانشناسی تقدیم می کند   اکران و نقد فیلم جذاب و تاثیرگذار پیله و پروانه  جزو  فیلم برتر قرن  با حضور دکتر محمدمهدی اسدی دکترای روانشناسی سلامت زمان  سه شنبه  آبان  ساعت   مکان   ساختمان عدل  سالن اجتماعات  برای تهیه بلیط به آیدی های تلگرامی زیر پیام دهید          انجمن روانشناسی دانشگاه یزد
8829	yazd	2019-11-14 12:04:02	آقا یه پیشنهاد برا مسجد برادران دارم اگر بعد وضو جوراب نپوشیم و اونای هم که میخوان برا خواب یا درس خوندن بیان مسجد هم جورابشونو قبل ورود در بیارن هم اینجوری راحت ترید هم مشکل بوی بد جوراب تو مسجد حل میشه  خفه شدیم از بوی پا و جوراب  بچه فنی    
8830	yazd	2019-11-14 13:07:20	ترم یکی های عزیز صبح که با داد زدن و پر انرژی بودنتون رفتید برای امتحان ما رو از خواب بیدار کردید تو رو خدا الان بعد از گند زدن ریاضی  فاز غم نگیرید اینجا تازه اولشه عادیه     دلداری به ترم اولی ها    
8831	yazd	2019-11-14 18:28:13	مثلا همه هم اتاقیات رفته باشن خونه و تو به خاطر  امتحان  ریاضی تنها بمونی تو اتاق و دوستات اینو واست بفرستن     نیمه هوشیار     مثلا همه هم اتاقیات رفته باشن خونه و تو به خاطر  امتحان  ریاضی تنها بمونی تو اتاق و دوستات اینو واست بفرستن     نیمه هوشیار    
8832	yazd	2019-11-14 20:02:01	فروش لپ تاپ استوک و نو با اقساط  ماهه برای مشاهده انواع مدل ها و اطلاع از قیمت ها به کانال    مراجعه فرمایید  آدرس  مرکز محاسبات علوم پایه جنب حیاط علوم پایه مرکز  دانشکده هنر و معماری داخل حیاط لاری ها تلفن     
8833	yazd	2019-11-14 20:42:30	معاونت فرهنگی و اجتماعی دانشگاه یزد به مناسبت هفته کتاب و کتابخوانی برگزار میکند  پویش دانشگاهی حال خوش خواندن   تا  آبان ساعت تا    دانشگاه یزد بوستان معرفت  منتظر دیدارتان هستیم 
8834	yazd	2019-11-14 22:32:40	اندک ترما  دانشگاه اونقدرام بد نیست داره خوش میگذره  میانترم ریاضی  امروز       
8835	yazd	2019-11-15 00:56:10	خدایا از دفعه بعد میخونم         ترمکا بعد امتحان ریاضی
8836	yazd	2019-11-15 01:20:21	ما لیاقت کارت سوخت نداریم بنزین رو با افتابه تحویل ملت بدین   از هزار تا سه هزار راهی نیست  تدبیر  امید  خوشحال شاد خندانیم       
8837	yazd	2019-11-15 01:34:19	آمریکا هیچ غلطی نمیتواند بکند چون تمام غلطارو خودمون میکنیم     ژاپن اسلامی    
8838	yazd	2019-11-15 01:37:07	وقتی میگه فهمیدی بنزین شد هزارتومن   فنا رفته را بیش از اینش چه باک   سندباد بحری    
8839	yazd	2019-11-15 01:49:12	ضربه آخرو محکم تر بزن      
8840	yazd	2019-11-15 10:56:24	انجمن علمی دانشجویی جمعیت شناسی و انسان شناسی برگزار میکند   کارگاه آموزشی اکسل  زمان  وآبان ساعت  الی   هزینه ثبت نام   هزارتومن  مکان ساختمان نبوت کلاس   ثبت نام   
8841	yazd	2019-11-15 10:57:30	با اعلام نرخ جدید بنزین یاد این جمله مهران مدیری افتادم  بنزین  تدبیر و امید  تا     
8842	yazd	2019-11-15 12:51:04	 سال کار کنی پولت برسه معمولی ترین ماشین موجود و بخری اونم با قسط یه روز صبح بیدار شی ببینی پول بنزین نداری بزنی   اگه زیبا نیست پس چیه  معدنی    
8843	yazd	2019-11-15 13:07:35	یعنی من روزی  تا ردبول بخورم تا دانشگاه بدوم هزینش واسم ارزونتر میشه   وت  زبان     
8844	yazd	2019-11-15 17:04:23	هم سوییتیهای گرامی توجه فرمایید     لطفا عفت کلام خود را هنگام صحبت با تلفن همراه در اتاق رعایت فرمایید   بخدا آدم خجالت میکشه میبینه دانشجوی مملکت اینطور صحبت میکنه این الفاظ زشت و رکیک  اونم وقتی داری با دوس دخترپسرت حرف میزنی    وقتی هم بهتون میگیم  فاز آدمای روشن فکر میگیرین و میگین این چیزا عادیه  این حجم از پررویی و بیشرمی رو از کجا آوردین  مادر پدرای  تون نمیدونن اینجا چطور صحبت میکنید خیانت در امانت میکنید در حق پدر مادرتون     زشته  ولله زشته   دختر اطلاعاتی    
8845	yazd	2019-11-15 17:04:37	دیگه باید بگن پیاده ازسواره خبرنداره      قیژقیژی    
8846	yazd	2019-11-15 17:21:01	استفاده از گازوییل در موتور بنزینی ضرر دارد هم اکنون در گوگل   مادمازل  زبان     
8847	yazd	2019-11-15 18:06:01	فردا وضعیت ایستگاههای مترو تهران  سنجش از دور     
8848	yazd	2019-11-15 20:05:16	انگار منظور از کشف میدان نفتی بزرگ جیب مردم بوده     میم شیمی    
8849	yazd	2019-11-15 20:05:55	فک کنم اینا میخان سه شنبه های بدون خودرو رو به همه اونایی که با ماشین میان هم تعمیم بدن اونم هرروز          
8850	yazd	2019-11-15 20:58:01	اولین ربات فال و استخاره تخصصی در تلگرام بصورت کاملا رایگان و فوری انواع فال حافظ تاروت ابجد اعداد انبیا و روزانه گرفتن استخاره های قرآن و تسبیح لطفا برای سرگرمی وارد شوید  برای گرفتن فال یا استخاره به ربات زیر رفته و برای نمایش منوی امکانات روی  کلیک نمایید    
8851	yazd	2019-11-15 21:37:16	زلزلهسه برابرشدن عوارضی خروج ازکشورگرون شدن بنزیناستادی که نمره نمیده رو میشه یه کاریش کرد ولی اینکه ریاضی و فیزیک رو نمیتونیم حذف کنیم رو کجای دلمون بزاریم   مکانیک تنها     زلزلهسه برابرشدن عوارضی خروج ازکشورگرون شدن بنزیناستادی که نمره نمیده رو میشه یه کاریش کرد ولی اینکه ریاضی و فیزیک رو نمیتونیم حذف کنیم رو کجای دلمون بزاریم   مکانیک تنها    
8852	yazd	2019-11-15 22:02:42	مشکل مملکت بنزین  هزار تومنی نیست  بنزین هم جز یکی از اون اقلامی که قیمتش رفته بالا  مشکل مملکت آگاهی نداشتن مردمیه که بلد نیستند ریس جمهورشون رو درست انتخاب کنند و از اقتصاد و مسال روز مرهای که باهاش سر و کار دارند آگاهی ندارند  مشکل رو باید ریشهای حل کرد   حسابداربیتجربه  ماهیچ مانگاه  انتخاب  انتخابات  حمایتازتدبیر و امید    
8853	yazd	2019-11-15 23:50:46	بچه ها کسی میدونه نعل اسبی چه خبره بنزین رو گرون کردید چرا ساندویچی هارو بستید یک گرسنه     
8854	yazd	2019-11-15 23:51:19	یهو فاز برندارین صبح ساعت هشت میدون عالم و دم دانشگاه ماشین خاموش کنین میانترم دارم بعد دو ترم امید دارم نمره خوب بگیرم میتونین ظهر دم دانشگاه ماشین خاموش کنیم که استادا پیاده برن خونه پ ن  یه ذهن مریض کاز دست همچی شاکیه ومیخواد سر همه خالی کنه جدا از شوخی بیاین پشت هم باشیم   مهندسی گسیخته    
8855	yazd	2019-11-16 00:46:45	شنبه  آبان   تا  تریبون معرفی کتاب توسط دانشجویان برای دانشجویان
8856	yazd	2019-11-16 00:47:35	یکی از حساسترین چیزها برای هرکس چهره و بدنشه اینقدر راحت و بیملاحظه ایراد از شکل و بدن کسی نگیرید شما یه جمله میگی یادت میره ولی طرف مثل کارد میخوره تو قلبش  بماند که اصلا به من و شما مربوط نیست یکی دیگه باید پسند کنه        
8857	yazd	2019-11-16 00:59:26	 به مناسبت هفته کتاب و کتابخوانی    نشستهای دورهمی کتاب  به همراه نمایشگاه کتب تخصصی  با حضور اساتید پردیس علوم انسانی   زمان  شنبه  آبانماه الی چهارشنبه  آبانماه  مکان  دانشگاه یزد پردیس علوم انسانی محوطه بین دو ساختمان عدل و استقلال  حال خوش خواندن  انجمن ها علم دانشجوی دانشگاه یزد
8858	yazd	2019-11-16 09:37:49	آقای محترم عزیز دل دوست من آقا جان دوست داری سیگار بکشی بکش نوش جونت هر چقدر دوست داری بکش اما فدات شم میخوای بکشی برو بیرون از خوابگاه بکش  خواهشا تو راهرو خوابگاه سیگار نکش ما که بالکن نداریم بند رختمون تو راهرو هستش الان هرچی لباس صبح شسته بودم بوی دود سیگار میده  لطفا رعایت کنید   التماس شعور    
8859	yazd	2019-11-16 09:43:33	 به مناسبت هفته کتاب و کتابخوانی    نشستهای دورهمی کتاب  به همراه نمایشگاه کتب تخصصی   با حضور اساتید پردیس علوم پایه   زمان  شنبه  آبانماه الی چهارشنبه  آبانماه  مکان  دانشگاه یزد پردیس علوم پایه روبروی کتابخانه مرکزی  حال خوش خواندن  انجمن ها علم دانشجوی دانشگاه یزد
8860	yazd	2019-11-16 14:56:59	بهترین حرکت همینه  کی ماشین سوار میشه  مهندسی گسیخته    
8861	yazd	2019-11-16 14:58:17	فردا منتظرتونیم 
8862	yazd	2019-11-16 17:33:30	هزار بدبختی که داریم بنزین هم گرون شده همه راه ها بسته هست میخوام از اصفهان بیام دانشگاه اتوبوسا نمیتونن حرکت کنند من و این همه خوشبختی محاله  خسته شون    
8863	yazd	2019-11-16 17:39:36	به نظر شما امروزه مهم ترین دغدغه دانشجو باید چه باشد    همه موارد      مسال اقتصادی      مسال درسی      مسال سیاسی      مسال فرهنگی            
8864	yazd	2019-11-16 17:56:27	هم اکنون از خروج دانشجویان از خوابگاه جلوگیری می شود  دانشجویان لطفا جهت امنیت خود با مسولین همکاری نمایید     
8865	yazd	2019-11-16 18:07:33	با توجه به وضعیت موجود در کشور دانشجویان خوابگاهی با والدین خود تماس گرفته تا در صورت قطع شدن آنتن در ادامه موجب نگرانی نشود      
8866	yazd	2019-11-16 20:13:40	فروش لپ تاپ استوک و نو با اقساط  ماهه برای مشاهده انواع مدل ها و اطلاع از قیمت ها به کانال    مراجعه فرمایید  آدرس  مرکز محاسبات علوم پایه جنب حیاط علوم پایه مرکز  دانشکده هنر و معماری داخل حیاط لاری ها تلفن     
8867	yazd	2019-11-16 20:33:06	سلام  اقا الان اتوبوس نیست ما از شهرامون برگردیم  چیکار کنیم کلاس هارو  دانشگاه یه فکری بکنه   تکلیف ما چیه   جوگندمی    
8868	yazd	2019-11-16 20:33:08	اساتید محترم دانشگاه یزد با سلام با توجه به وضعیت بوجود آمده در سطح کشور و مسدود شدن مسیرهای شهری دانشجویان شهرستان های دیگر قادر به بازگشت به یزد نیستند لذا از شما و مسولین تقاضا داریم کلاس های فردا مورخ یکشنبه  آبان ماه  را بدون حضور و غیاب برگزار نمایید و امتحانات میانترم را به تاریخ دیگری موکول نمایید   با تشکر رونوشت به دکتر برید لقمانی دکتر صادقیان شاهی دکتر صادقی     در صورت پاسخ دهی مسولین اطلاع رسانی انجام خواهد شد 
8869	yazd	2019-11-16 20:58:23	خواهش مکنم از اساتد محترم بخوان امتحانات رو لغو کنن و ا تارخشو عوض کنن  واقعا تو ان اوضاع و مخصوصا که ه تعداد از بچه ها شهرستانن و خراب نت هم هست و نمتونم جزوه و   داشته باشم   لطفا فکر به حال دانشجوها بکنن خواهشمندم   لغو امتحانات    
8870	yazd	2019-11-16 21:03:27	سلام  مافرداصبح میانترم داریم وجاده هامسدودشدن خواهش میکنم ازاساتیدبخواین امتحاناروزمانش روبه تاریخ دیگه ای موکول کنن    خسته راه    
8871	yazd	2019-11-16 21:05:51	من و چند نفر از دانشجویان دیگر امروز ساعت  از اصفهان بلیط داشتیم به یزد ول از ساعت  صبح تا همین الان همه ی اتوبوس ها کنسل شدن اساتید لطفا در نظر بگیرید فردا هم برنامه ی اتوبوس ها مشخص نیست و پایانه مسافربری فعلا فقط رزرو کرده و مطمعن نیستیم هیچ اتوبوسی راه بیوفته      
8872	yazd	2019-11-17 09:58:01	انجمن علمی روانشناسی دانشگاه یزد برگزار می کند    کارگاه آشنایی با نورومارکتینگ     ویژه دانشجویان رشته های روانشناسی علوم تربیتی مدیریت اقتصاد زیست شناسی و پزشکی     با اراه گواهی معتبر     پنجشنبه  آبان   ساعت  الی   سالن جلسات کتابخانه مرکزی   آیدی تلگرام جهت ثبت نام       انجمن روانشناسی دانشگاه یزد
8873	yazd	2019-11-21 13:04:16	آزاد شدیم  اینترنت وصل شد    
8874	yazd	2019-11-21 13:15:25	از بی اینترنتی داشتم مجاب میشدم برم درس بخونم که خداروشکر نت وصل شد      
8875	yazd	2019-11-21 14:03:01	دوست عزیز نا امیدم کردی وقتی میبینم بعد گذشت  سال از زندگیت هنوز یاد نگرفتی وقتی میخوای در بزنی نباید رگباری و با قدرت تمام به درب اتاق بکوبی مثلا داشتیم استراحت می کردیم زهره ترکمون کردی   آداب زندگی خوابگاهی لطفا    
8876	yazd	2019-11-21 14:16:28	اینترنت به موقع قطع شده بود وگرنه با این حجم از استوری برف دیشب به طور خودجوش روز نتمو قطع میکردم      
8877	yazd	2019-11-21 14:32:56	والا نت کل کشور قطع بود الان باید بگی آزاد بودم خوشحالم ننه وگرنه همه آزاد شدن     
8878	yazd	2019-11-21 15:08:05	تشکر ویژه می کنم از مسوولین خوب موقعی اینترنت رو قطع کردین هفته ای که  تا امتحان داشتم  و عالی بود و تونستم همش رو بخونم  واقعا تو این  ترم ایقدر برا میانترم ها نخونده بودم    مسوول مچکریم  مکانیکی     
8879	yazd	2019-11-22 11:06:28	 آموزش اتصال کل گوشی به اینترنت جهانی  اول برنامه مورد نظر پست را دانلود کرده             برنامه مورد نظر   از منابع معتبر دیگر هم میتونید دانلود کنید  سپس بالا سمت راست روی سه نقطه بزنیدقسمت اولپروکسی رو بزنید بعد گزینه دوم یعنی  پروکسی رو زده            به این صورت تنظیم کنیدبرگشت بزنید و اتصال رو بزنید  آموزش تصویری   آموزش اتصال کل گوشی به اینترنت جهانی    از این روش برای اتصال به اینستاگرامواتس اپگوگل و    هم میتونید استفاده کنید   نکته این روش همیشه جواب میدهسرعتش هم خوبه فقط اگر پروکسی  رو غیرفعال کردندخودتون پروکسی  جدید پیدا کنید و تنظیم کنیدطبق آموزش وصل بشوید  لطفا پست را از هر طریقی میتونید به دست آشنایان و دوستان خود برسانید پیامک کنید     
8880	yazd	2019-11-23 02:03:36	وضعیت من در تلگرام     سنجش از دور     
8881	yazd	2019-11-23 02:05:48	 کانون خیریه صبح امید دانشگاه یزد برگزار می کند  بازدید از خانه سالمندان بازدید از اقامتگاه های بوم گردی تفت   زمان  پنجشنبه  آذر   جهت ثبت نام با شماره  و یا آیدی های زیر       تماس حاصل نمایید   کانون خیریه صبح امید دانشگاه یزد      فرصتی برای با هم بودن  دوستان ظرفیتمون نسبت به ترم پیش محدودتر شده و اولویت با کسانی است که زودتر بلیط تهیه کنند   
8882	yazd	2019-11-23 13:02:09	کارگاه مبانی طنزنویسی آخرین مهلت ارسال آثارشعرطنزویا داستان کوتاه طنز ویژه دانشجویان  آذر ماه   زمان  و آذرماه مکان  دانشگاه یزد ثبت نام از طریق لینک زیر     
8883	yazd	2019-11-23 14:01:24	جریان این برنج بو گندو و غذای بی کیفیتی که سلف آفتاب و غدیر یه هفته است دارن میریزن تو حلق دانشجو ها چیه احیانا به قیمت بنزین که مربوط نیست  الحمدلله دانشگاه داره همراه افت رتبه ش تو خدماتش هم افت میکنه اینجوری میخواستید جزو ده تا دانشگاه برتر باشید    دانشگاه برتریم ما      اونی که شعارش به عقب برنمیگردیم بود این شد وضعش دیگه پیمانکارا که کلا عقب دوست دارن 
8884	yazd	2019-11-23 15:03:01	کارگاه آموزشی استندآپ کمدی  مدرس دوره  محمد رضا شهبازی مجری وتهیه کننده برنامه حرفشم نزن  مکان  دانشگاه یزدسالن منتظرقام آذرماه  ثبت نام از طریق لینک زیر      
8885	yazd	2019-11-24 02:10:07	رسالت انجمنهای اسلامی رسالت انبیاست    منتقد    
8886	yazd	2019-11-24 02:10:19	وقتی یه کانال دارید به اسم کانال مکانیک کهتا ممبر داره که از کل ورودیای چهارسالم بیشتره ازطرفی جزوه بقیه رشته ها هم میذارید پس باید فهمیده باشید که ازبقیه رشته هاهم تواین کانال هستن پس لطف کنید نمره های درسای بچه های مکانیک رو نزنید تواین کانال هر درسی گروه داره یه گروه کلی هم هست خیلی دوس دارید بفرستید اونجا بفرستید  مرسی اه    
8887	yazd	2019-11-24 02:20:59	تنها سودی که قطعی اینترنت برام داشت این بود که فهمیدم باتری موبایلم نه تنها خراب نیس بلکه خیلی هم خوب کار میکنه       
8888	yazd	2019-11-24 02:22:10	آذری جهرمی از هدیه یک گیگابایتی اپراتورها به مشترکین تلفن همراه با شمارهگیری   خبر داد        
8889	yazd	2019-11-24 09:12:01	انجمن علم علوم ساس دانشگاه زد برگزار مند  بازدد از روستا زبا و جهان خرانق همراه با بازدد از عبادتگاه زردشتانچ چ  به همراه پذرا و ناهار   هزنه اردو هزار تومان  مهلت ثبت نام وآذر ماه  زمان جمعه    ظرفت محدود  وژه خواهران  برا ثبت نام مجاز به آد تلگرام     مراجعه نماد   روابط عموم انجمن علم علوم ساس
8890	yazd	2019-11-24 09:27:38	همایش راهکارهای رفع موانع فرهنگی و اجرایی پایان نامه های کاربردی
8891	yazd	2019-11-24 09:30:49	اینجوری که دوستان در  شورای امنیت ملی کشور ما رو تو  روز ترک دادن اگه میرفتن تو کمپ ترک اعتیاد الان کشور عاری از معتادان بود    وت  زبان     
8892	yazd	2019-11-24 17:52:27	اوناییکه تو این مدت باهاشون  بازی میکردین     اونا واقعین  اپ شده است از  حرا  پنمن جسشون    
8893	yazd	2019-11-24 17:52:41	زندگی ما اولش خدا بزرگه و وسطاش باید ببینیم قسمت چی میشه و آخرشم حتما حکمتی توش بوده       تاریخ    
8894	yazd	2019-11-24 17:54:26	 دوشنبه ها شهدای    قرات  زیارت عاشورا و غبارروبی در جوار مزار شهدای گمنام دانشگاه یزد   دوشنبه  آبان ماه  ساعت   ظهر   منتظر حضور گرم شما هستیم  بسیج دانشجویی دانشگاه یزد 
8895	yazd	2019-11-24 17:56:11	این ناهار امروز دانشگاه ناهار چند روزه البته     امروز به مسول سلف میگم چرا همبرگرا گوجه ندارن میگه دوروزه تموم شده نه عزیز من بگو دو روزه گرون شده ما شالله هزار ما شالله رسیدگی غذایی عالی همین چند روز پیش رفتم فروشگاه خوابگاه بار اومده بود گوجه نیورده بودن رفتم سلف کوبیده بخورم دیدم گوجه نذاشتن هر لیمو رو پنج قسمت کردن یه قسمتش رو گذاشتن برا هر پرس غذا که معلوم نبود مال چند روز پیش بود که لیمو پلاسیده بود حداقل کاهو و خیار شور بیشتر بذارین مسول سلف میگه من خودمم گفتم دانشجوها چجوری این همبر هارو بخورن اونام گفتن باید بخورن دیگه      حداقل یه میوه بذارن کنار غذا ها کاش اونهمه که به فکر امنیت اجتماعی دانشجوها بودن که بنر بزنن جلو ورودی کوثر که خودروی  فلان شد به فکر سلامت جسمی دانشجو ها هم بودن دیگه بحث درمانگاه و بقیه هم که هیچ مرسی بابت این بهشتی که توش درس میخونیم      به عقب برنمیگردیم دیگه فقط یه شعار عمل نشده نیست یه طرز فکر داره میشه
8896	yazd	2019-11-24 18:41:52	وقتی محاسبات عددی میخونم حس میکنم داره به شعورم توهین میشه آخه یه سری محاسبات ساده ی دوره دبیرستانو باید بشینی با گرد کردن و ماشین حساب انجام داد اونم بعد    ترم دانشگاه       فریدشونم     وقتی محاسبات عددی میخونم حس میکنم داره به شعورم توهین میشه آخه یه سری محاسبات ساده ی دوره دبیرستانو باید بشینی با گرد کردن و ماشین حساب انجام داد اونم بعد    ترم دانشگاه       فریدشونم    
8897	yazd	2019-11-24 19:45:03	انجمن اسلامی دانشجویان پیرو خط امام ره برگزار میکند   سومین رویداد  هم گپ   به میزبانی محمدرضا نژادی  با موضوع تنهایی کنکاشی در تنهایی انسان مدرن  برای شرکت در جلسه به آیدی    پیام دهید   زمان  دوشنبه  آذر ساعت   الی  مکان  دفتر انجمن واقع در سالن فجر  انجمن اسلامی دانشجویان پیرو خط امام  بزرگترین تشکل اصلاح طلب استان یزد
